,Unnamed: 0_x,date,t_5_negative,t_4_negative,t_3_negative,t_2_negative,t_1_negative,t_5_positive,t_4_positive,t_3_positive,t_2_positive,t_1_positive,t_5_neutral,t_4_neutral,t_3_neutral,t_2_neutral,t_1_neutral,Unnamed: 0_y,t_5_Open,t_4_Open,t_3_Open,t_2_Open,t_1_Open,t_5_High,t_4_High,t_3_High,t_2_High,t_1_High,t_5_Low,t_4_Low,t_3_Low,t_2_Low,t_1_Low,t_5_Close,t_4_Close,t_3_Close,t_2_Close,t_1_Close,t_5_Adj_Close,t_4_Adj_Close,t_3_Adj_Close,t_2_Adj_Close,t_1_Adj_Close,t_5_Volume,t_4_Volume,t_3_Volume,t_2_Volume,t_1_Volume,t_5_Open_SMA,t_4_Open_SMA,t_3_Open_SMA,t_2_Open_SMA,t_1_Open_SMA,t_5_High_SMA,t_4_High_SMA,t_3_High_SMA,t_2_High_SMA,t_1_High_SMA,t_5_Low_SMA,t_4_Low_SMA,t_3_Low_SMA,t_2_Low_SMA,t_1_Low_SMA,t_5_Adj_Close_SMA,t_4_Adj_Close_SMA,t_3_Adj_Close_SMA,t_2_Adj_Close_SMA,t_1_Adj_Close_SMA,t_5_Volume_SMA,t_4_Volume_SMA,t_3_Volume_SMA,t_2_Volume_SMA,t_1_Volume_SMA,t_5_VPT,t_4_VPT,t_3_VPT,t_2_VPT,t_1_VPT,close
283,413,2020-02-18,32.0,16.0,5.0,8.0,14.0,20.0,19.0,11.0,12.0,13.0,161.0,173.0,76.0,71.0,84.0,283,73.86150400000002,75.663498,75.792999,75.5,75.726501,75.444,76.494003,76.014999,76.297501,76.002502,73.760002,75.272499,75.433502,75.199997,75.277496,75.432999,75.502998,75.931503,75.66950200000002,75.936501,75.432999,75.502998,75.931503,75.66950200000002,75.936501,38302000.0,34852000.0,31042000.0,22914000.0,23198000.0,73.14700020000012,73.73479920000011,74.2572998000001,74.83750000000012,75.3089004000001,74.07609860000005,74.70149980000005,75.25870040000005,75.70260000000005,76.05060100000007,72.4280012,73.26220079999999,74.05210100000001,74.5873,74.98869920000001,73.55199899999994,74.19849859999995,74.92429959999996,75.29849999999995,75.69470059999995,47348000.0,35142400.0,34075600.0,31094000.0,30061600.0,10804608.716401927,10836950.068069523,11013123.89642532,10934059.33590951,11015913.222063007,75.972
284,414,2020-02-19,16.0,5.0,8.0,14.0,16.0,19.0,11.0,12.0,13.0,22.0,173.0,76.0,71.0,84.0,141.0,284,75.663498,75.792999,75.5,75.726501,75.717003,76.494003,76.014999,76.297501,76.002502,76.528,75.272499,75.433502,75.199997,75.277496,75.550499,75.502998,75.931503,75.66950200000002,75.936501,75.972,75.502998,75.931503,75.66950200000002,75.936501,75.972,34852000.0,31042000.0,22914000.0,23198000.0,25642000.0,73.73479920000011,74.2572998000001,74.83750000000012,75.3089004000001,75.6800002000001,74.70149980000005,75.25870040000005,75.70260000000005,76.05060100000007,76.26740100000005,73.26220079999999,74.05210100000001,74.5873,74.98869920000001,75.34679859999999,74.19849859999995,74.92429959999996,75.29849999999995,75.69470059999995,75.80250079999995,35142400.0,34075600.0,31094000.0,30061600.0,27529600.0,10836950.068069523,11013123.89642532,10934059.33590951,11015913.222063007,11027900.413282152,76.2435
285,415,2020-02-20,5.0,8.0,14.0,16.0,19.0,11.0,12.0,13.0,22.0,27.0,76.0,71.0,84.0,141.0,162.0,285,75.792999,75.5,75.726501,75.717003,76.360001,76.014999,76.297501,76.002502,76.528,76.537003,75.433502,75.199997,75.277496,75.550499,76.04900400000002,75.931503,75.66950200000002,75.936501,75.972,76.2435,75.931503,75.66950200000002,75.936501,75.972,76.2435,31042000.0,22914000.0,23198000.0,25642000.0,22746000.0,74.2572998000001,74.83750000000012,75.3089004000001,75.6800002000001,75.8193008000001,75.25870040000005,75.70260000000005,76.05060100000007,76.26740100000005,76.27600100000005,74.05210100000001,74.5873,74.98869920000001,75.34679859999999,75.50209960000002,74.92429959999996,75.29849999999995,75.69470059999995,75.80250079999995,75.95060119999997,34075600.0,31094000.0,30061600.0,27529600.0,25108400.0,11013123.89642532,10934059.33590951,11015913.222063007,11027900.413282152,11109187.453244245,75.849503
286,416,2020-02-21,8.0,14.0,16.0,19.0,29.0,12.0,13.0,22.0,27.0,19.0,71.0,84.0,141.0,162.0,146.0,286,75.5,75.726501,75.717003,76.360001,75.9505,76.297501,76.002502,76.528,76.537003,76.3535,75.199997,75.277496,75.550499,76.04900400000002,75.212997,75.66950200000002,75.936501,75.972,76.2435,75.849503,75.66950200000002,75.936501,75.972,76.2435,75.849503,22914000.0,23198000.0,25642000.0,22746000.0,25962000.0,74.83750000000012,75.3089004000001,75.6800002000001,75.8193008000001,75.85080100000009,75.70260000000005,76.05060100000007,76.26740100000005,76.27600100000005,76.34370120000004,74.5873,74.98869920000001,75.34679859999999,75.50209960000002,75.45799860000002,75.29849999999995,75.69470059999995,75.80250079999995,75.95060119999997,75.93420119999995,31094000.0,30061600.0,27529600.0,25108400.0,24092400.0,10934059.33590951,11015913.222063007,11027900.413282152,11109187.453244245,10975025.851087997,74.172997
287,419,2020-02-24,19.0,29.0,45.0,14.0,8.0,27.0,19.0,27.0,12.0,8.0,162.0,146.0,155.0,71.0,72.0,287,75.726501,75.717003,76.360001,75.9505,75.228996,76.002502,76.528,76.537003,76.3535,75.547501,75.277496,75.550499,76.04900400000002,75.212997,73.9245,75.936501,75.972,76.2435,75.849503,74.172997,75.936501,75.972,76.2435,75.849503,74.172997,23198000.0,25642000.0,22746000.0,25962000.0,42520000.0,75.3089004000001,75.6800002000001,75.8193008000001,75.85080100000009,75.7966002000001,76.05060100000007,76.26740100000005,76.27600100000005,76.34370120000004,76.19370120000005,74.98869920000001,75.34679859999999,75.50209960000002,75.45799860000002,75.20289920000002,75.69470059999995,75.80250079999995,75.95060119999997,75.93420119999995,75.63490019999995,30061600.0,27529600.0,25108400.0,24092400.0,28013600.0,11015913.222063007,11027900.413282152,11109187.453244245,10975025.851087997,10035203.804791922,70.99299599999998
288,420,2020-02-25,29.0,45.0,14.0,8.0,32.0,19.0,27.0,12.0,8.0,22.0,146.0,155.0,71.0,72.0,133.0,288,75.717003,76.360001,75.9505,75.228996,71.152496,76.528,76.537003,76.3535,75.547501,71.819,75.550499,76.04900400000002,75.212997,73.9245,70.3395,75.972,76.2435,75.849503,74.172997,70.99299599999998,75.972,76.2435,75.849503,74.172997,70.99299599999998,25642000.0,22746000.0,25962000.0,42520000.0,49560000.0,75.6800002000001,75.8193008000001,75.85080100000009,75.7966002000001,74.88179920000009,76.26740100000005,76.27600100000005,76.34370120000004,76.19370120000005,75.35700080000005,75.34679859999999,75.50209960000002,75.45799860000002,75.20289920000002,74.21530000000001,75.80250079999995,75.95060119999997,75.93420119999995,75.63490019999995,74.64619919999996,27529600.0,25108400.0,24092400.0,28013600.0,33286000.0,11027900.413282152,11109187.453244245,10975025.851087997,10035203.804791922,7910429.885248125,69.316002
289,421,2020-02-26,45.0,14.0,8.0,32.0,27.0,27.0,12.0,8.0,22.0,26.0,155.0,71.0,72.0,133.0,165.0,289,76.360001,75.9505,75.228996,71.152496,71.550003,76.537003,76.3535,75.547501,71.819,71.842499,76.04900400000002,75.212997,73.9245,70.3395,69.021004,76.2435,75.849503,74.172997,70.99299599999998,69.316002,76.2435,75.849503,74.172997,70.99299599999998,69.316002,22746000.0,25962000.0,42520000.0,49560000.0,51580000.0,75.8193008000001,75.85080100000009,75.7966002000001,74.88179920000009,74.04839920000009,76.27600100000005,76.34370120000004,76.19370120000005,75.35700080000005,74.41990060000005,75.50209960000002,75.45799860000002,75.20289920000002,74.21530000000001,72.90940100000002,75.95060119999997,75.93420119999995,75.63490019999995,74.64619919999996,73.31499959999995,25108400.0,24092400.0,28013600.0,33286000.0,38473600.0,11109187.453244245,10975025.851087997,10035203.804791922,7910429.885248125,6692008.979050566,69.523499
290,422,2020-02-27,14.0,8.0,32.0,27.0,17.0,12.0,8.0,22.0,26.0,12.0,71.0,72.0,133.0,165.0,186.0,290,75.9505,75.228996,71.152496,71.550003,69.749001,76.3535,75.547501,71.819,71.842499,70.683502,75.212997,73.9245,70.3395,69.021004,68.827499,75.849503,74.172997,70.99299599999998,69.316002,69.523499,75.849503,74.172997,70.99299599999998,69.316002,69.523499,25962000.0,42520000.0,49560000.0,51580000.0,49776000.0,75.85080100000009,75.7966002000001,74.88179920000009,74.04839920000009,72.72619920000008,76.34370120000004,76.19370120000005,75.35700080000005,74.41990060000005,73.24920040000003,75.45799860000002,75.20289920000002,74.21530000000001,72.90940100000002,71.4651,75.93420119999995,75.63490019999995,74.64619919999996,73.31499959999995,71.97099939999997,24092400.0,28013600.0,33286000.0,38473600.0,43879600.0,10975025.851087997,10035203.804791922,7910429.885248125,6692008.979050566,6841013.110477538,65.747498
291,423,2020-02-28,8.0,32.0,27.0,17.0,43.0,8.0,22.0,26.0,12.0,26.0,72.0,133.0,165.0,186.0,189.0,291,75.228996,71.152496,71.550003,69.749001,67.957001,75.547501,71.819,71.842499,70.683502,68.470001,73.9245,70.3395,69.021004,68.827499,65.711998,74.172997,70.99299599999998,69.316002,69.523499,65.747498,74.172997,70.99299599999998,69.316002,69.523499,65.747498,42520000.0,49560000.0,51580000.0,49776000.0,62290000.0,75.7966002000001,74.88179920000009,74.04839920000009,72.72619920000008,71.12749940000008,76.19370120000005,75.35700080000005,74.41990060000005,73.24920040000003,71.67250060000005,75.20289920000002,74.21530000000001,72.90940100000002,71.4651,69.56490020000001,75.63490019999995,74.64619919999996,73.31499959999995,71.97099939999997,69.95059839999996,28013600.0,33286000.0,38473600.0,43879600.0,51145200.0,10035203.804791922,7910429.885248125,6692008.979050566,6841013.110477538,3457882.1450754576,66.962502
292,426,2020-03-02,17.0,43.0,44.0,14.0,9.0,12.0,26.0,27.0,11.0,4.0,186.0,189.0,166.0,81.0,45.0,292,71.152496,71.550003,69.749001,67.957001,63.7155,71.819,71.842499,70.683502,68.470001,67.122498,70.3395,69.021004,68.827499,65.711998,63.4105,70.99299599999998,69.316002,69.523499,65.747498,66.962502,70.99299599999998,69.316002,69.523499,65.747498,66.962502,49560000.0,51580000.0,49776000.0,62290000.0,80198000.0,74.88179920000009,74.04839920000009,72.72619920000008,71.12749940000008,68.82480020000007,75.35700080000005,74.41990060000005,73.24920040000003,71.67250060000005,69.98750000000004,74.21530000000001,72.90940100000002,71.4651,69.56490020000001,67.46210020000001,74.64619919999996,73.31499959999995,71.97099939999997,69.95059839999996,68.50849939999996,33286000.0,38473600.0,43879600.0,51145200.0,58680800.0,7910429.885248125,6692008.979050566,6841013.110477538,3457882.1450754576,4939929.276237781,69.316002
293,427,2020-03-03,43.0,44.0,14.0,9.0,22.0,26.0,27.0,11.0,4.0,24.0,189.0,166.0,81.0,45.0,129.0,293,71.550003,69.749001,67.957001,63.7155,67.56950400000001,71.842499,70.683502,68.470001,67.122498,69.373497,69.021004,68.827499,65.711998,63.4105,66.260002,69.316002,69.523499,65.747498,66.962502,69.316002,69.316002,69.523499,65.747498,66.962502,69.316002,51580000.0,49776000.0,62290000.0,80198000.0,55430000.0,74.04839920000009,72.72619920000008,71.12749940000008,68.82480020000007,68.10820180000009,74.41990060000005,73.24920040000003,71.67250060000005,69.98750000000004,69.49839940000004,72.90940100000002,71.4651,69.56490020000001,67.46210020000001,66.64620060000001,73.31499959999995,71.97099939999997,69.95059839999996,68.50849939999996,68.17310059999997,38473600.0,43879600.0,51145200.0,58680800.0,59854800.0,6692008.979050566,6841013.110477538,3457882.1450754576,4939929.276237781,6888101.777319055,66.886002
294,428,2020-03-04,44.0,14.0,9.0,22.0,35.0,27.0,11.0,4.0,24.0,32.0,166.0,81.0,45.0,129.0,192.0,294,69.749001,67.957001,63.7155,67.56950400000001,69.884003,70.683502,68.470001,67.122498,69.373497,70.4095,68.827499,65.711998,63.4105,66.260002,66.461998,69.523499,65.747498,66.962502,69.316002,66.886002,69.523499,65.747498,66.962502,69.316002,66.886002,49776000.0,62290000.0,80198000.0,55430000.0,56602000.0,72.72619920000008,71.12749940000008,68.82480020000007,68.10820180000009,67.77500180000007,73.24920040000003,71.67250060000005,69.98750000000004,69.49839940000004,69.21179960000003,71.4651,69.56490020000001,67.46210020000001,66.64620060000001,66.13439939999999,71.97099939999997,69.95059839999996,68.50849939999996,68.17310059999997,67.68710059999997,43879600.0,51145200.0,58680800.0,59854800.0,60859200.0,6841013.110477538,3457882.1450754576,4939929.276237781,6888101.777319055,4903814.512741973,69.08000200000001
295,429,2020-03-05,14.0,9.0,22.0,35.0,32.0,11.0,4.0,24.0,32.0,25.0,81.0,45.0,129.0,192.0,151.0,295,67.957001,63.7155,67.56950400000001,69.884003,67.947998,68.470001,67.122498,69.373497,70.4095,69.139,65.711998,63.4105,66.260002,66.461998,66.849998,65.747498,66.962502,69.316002,66.886002,69.08000200000001,65.747498,66.962502,69.316002,66.886002,69.08000200000001,62290000.0,80198000.0,55430000.0,56602000.0,47598000.0,71.12749940000008,68.82480020000007,68.10820180000009,67.77500180000007,67.41480120000007,71.67250060000005,69.98750000000004,69.49839940000004,69.21179960000003,68.90289920000005,69.56490020000001,67.46210020000001,66.64620060000001,66.13439939999999,65.73889920000002,69.95059839999996,68.50849939999996,68.17310059999997,67.68710059999997,67.59840119999997,51145200.0,58680800.0,59854800.0,60859200.0,60423600.0,3457882.1450754576,4939929.276237781,6888101.777319055,4903814.512741973,6465127.924776978,65.737999
296,430,2020-03-06,9.0,22.0,35.0,32.0,52.0,4.0,24.0,32.0,25.0,23.0,45.0,129.0,192.0,151.0,175.0,296,63.7155,67.56950400000001,69.884003,67.947998,67.277496,67.122498,69.373497,70.4095,69.139,67.681503,63.4105,66.260002,66.461998,66.849998,65.082001,66.962502,69.316002,66.886002,69.08000200000001,65.737999,66.962502,69.316002,66.886002,69.08000200000001,65.737999,80198000.0,55430000.0,56602000.0,47598000.0,54380000.0,68.82480020000007,68.10820180000009,67.77500180000007,67.41480120000007,67.27890020000008,69.98750000000004,69.49839940000004,69.21179960000003,68.90289920000005,68.74519960000005,67.46210020000001,66.64620060000001,66.13439939999999,65.73889920000002,65.61289980000001,68.50849939999996,68.17310059999997,67.68710059999997,67.59840119999997,67.59650139999997,58680800.0,59854800.0,60859200.0,60423600.0,58841600.0,4939929.276237781,6888101.777319055,4903814.512741973,6465127.924776978,3834292.4025081694,64.787003
297,433,2020-03-09,32.0,52.0,42.0,7.0,4.0,25.0,23.0,32.0,19.0,9.0,151.0,175.0,204.0,74.0,67.0,297,67.56950400000001,69.884003,67.947998,67.277496,63.497501,69.373497,70.4095,69.139,67.681503,65.137497,66.260002,66.461998,66.849998,65.082001,62.8605,69.316002,66.886002,69.08000200000001,65.737999,64.787003,69.316002,66.886002,69.08000200000001,65.737999,64.787003,55430000.0,56602000.0,47598000.0,54380000.0,64640000.0,68.10820180000009,67.77500180000007,67.41480120000007,67.27890020000008,67.23530040000007,69.49839940000004,69.21179960000003,68.90289920000005,68.74519960000005,68.34819940000004,66.64620060000001,66.13439939999999,65.73889920000002,65.61289980000001,65.50289980000001,68.17310059999997,67.68710059999997,67.59840119999997,67.59650139999997,67.16140159999998,59854800.0,60859200.0,60423600.0,58841600.0,55730000.0,6888101.777319055,4903814.512741973,6465127.924776978,3834292.4025081694,2899180.558900027,60.789501
298,434,2020-03-10,52.0,42.0,7.0,4.0,29.0,23.0,32.0,19.0,9.0,27.0,175.0,204.0,74.0,67.0,144.0,298,69.884003,67.947998,67.277496,63.497501,60.248001,70.4095,69.139,67.681503,65.137497,62.636501,66.461998,66.849998,65.082001,62.8605,59.902,66.886002,69.08000200000001,65.737999,64.787003,60.789501,66.886002,69.08000200000001,65.737999,64.787003,60.789501,56602000.0,47598000.0,54380000.0,64640000.0,69252000.0,67.77500180000007,67.41480120000007,67.27890020000008,67.23530040000007,65.77099980000007,69.21179960000003,68.90289920000005,68.74519960000005,68.34819940000004,67.00080020000004,66.13439939999999,65.73889920000002,65.61289980000001,65.50289980000001,64.23129940000001,67.68710059999997,67.59840119999997,67.59650139999997,67.16140159999998,65.45610139999997,60859200.0,60423600.0,58841600.0,55730000.0,58494400.0,4903814.512741973,6465127.924776978,3834292.4025081694,2899180.558900027,-1373821.6743411035,63.758499
299,435,2020-03-11,42.0,7.0,4.0,29.0,26.0,32.0,19.0,9.0,27.0,27.0,204.0,74.0,67.0,144.0,137.0,299,67.947998,67.277496,63.497501,60.248001,62.719501,69.139,67.681503,65.137497,62.636501,63.7925,66.849998,65.082001,62.8605,59.902,60.725498,69.08000200000001,65.737999,64.787003,60.789501,63.758499,69.08000200000001,65.737999,64.787003,60.789501,63.758499,47598000.0,54380000.0,64640000.0,69252000.0,54872000.0,67.41480120000007,67.27890020000008,67.23530040000007,65.77099980000007,64.33809940000006,68.90289920000005,68.74519960000005,68.34819940000004,67.00080020000004,65.67740020000005,65.73889920000002,65.61289980000001,65.50289980000001,64.23129940000001,63.08399940000002,67.59840119999997,67.59650139999997,67.16140159999998,65.45610139999997,64.83060079999997,60423600.0,58841600.0,55730000.0,58494400.0,58148400.0,6465127.924776978,3834292.4025081694,2899180.558900027,-1373821.6743411035,1306161.8026741128,60.544998
300,436,2020-03-12,7.0,4.0,29.0,26.0,34.0,19.0,9.0,27.0,27.0,23.0,74.0,67.0,144.0,137.0,182.0,300,67.277496,63.497501,60.248001,62.719501,62.413502,67.681503,65.137497,62.636501,63.7925,62.8465,65.082001,62.8605,59.902,60.725498,59.556999,65.737999,64.787003,60.789501,63.758499,60.544998,65.737999,64.787003,60.789501,63.758499,60.544998,54380000.0,64640000.0,69252000.0,54872000.0,54732000.0,67.27890020000008,67.23530040000007,65.77099980000007,64.33809940000006,63.23120020000007,68.74519960000005,68.34819940000004,67.00080020000004,65.67740020000005,64.41890020000005,65.61289980000001,65.50289980000001,64.23129940000001,63.08399940000002,61.625399600000016,67.59650139999997,67.16140159999998,65.45610139999997,64.83060079999997,63.123599999999975,58841600.0,55730000.0,58494400.0,58148400.0,59575200.0,3834292.4025081694,2899180.558900027,-1373821.6743411035,1306161.8026741128,-1452393.362371414,55.577499
301,437,2020-03-13,4.0,29.0,26.0,34.0,46.0,9.0,27.0,27.0,23.0,19.0,67.0,144.0,137.0,182.0,176.0,301,63.497501,60.248001,62.719501,62.413502,56.131001,65.137497,62.636501,63.7925,62.8465,59.4375,62.8605,59.902,60.725498,59.556999,55.4235,64.787003,60.789501,63.758499,60.544998,55.577499,64.787003,60.789501,63.758499,60.544998,55.577499,64640000.0,69252000.0,54872000.0,54732000.0,94326000.0,67.23530040000007,65.77099980000007,64.33809940000006,63.23120020000007,61.00190120000008,68.34819940000004,67.00080020000004,65.67740020000005,64.41890020000005,62.770099600000044,65.50289980000001,64.23129940000001,63.08399940000002,61.625399600000016,59.69369940000002,67.16140159999998,65.45610139999997,64.83060079999997,63.123599999999975,61.09149999999996,55730000.0,58494400.0,58148400.0,59575200.0,67564400.0,2899180.558900027,-1373821.6743411035,1306161.8026741128,-1452393.362371414,-9191501.89573036,60.713501
302,440,2020-03-16,34.0,46.0,39.0,18.0,30.0,23.0,19.0,45.0,9.0,13.0,182.0,176.0,208.0,71.0,135.0,302,60.248001,62.719501,62.413502,56.131001,58.7495,62.636501,63.7925,62.8465,59.4375,60.720001,59.902,60.725498,59.556999,55.4235,55.614498,60.789501,63.758499,60.544998,55.577499,60.713501,60.789501,63.758499,60.544998,55.577499,60.713501,69252000.0,54872000.0,54732000.0,94326000.0,79400000.0,65.77099980000007,64.33809940000006,63.23120020000007,61.00190120000008,60.05230100000008,67.00080020000004,65.67740020000005,64.41890020000005,62.770099600000044,61.88660040000007,64.23129940000001,63.08399940000002,61.625399600000016,59.69369940000002,58.24449900000002,65.45610139999997,64.83060079999997,63.123599999999975,61.09149999999996,60.27679959999996,58494400.0,58148400.0,59575200.0,67564400.0,70516400.0,-1373821.6743411035,1306161.8026741128,-1452393.362371414,-9191501.89573036,-1854026.008231349,53.650002
303,441,2020-03-17,46.0,39.0,18.0,30.0,25.0,19.0,45.0,9.0,13.0,16.0,176.0,208.0,71.0,135.0,174.0,303,62.719501,62.413502,56.131001,58.7495,54.480499,63.7925,62.8465,59.4375,60.720001,57.273499,60.725498,59.556999,55.4235,55.614498,53.354,63.758499,60.544998,55.577499,60.713501,53.650002,63.758499,60.544998,55.577499,60.713501,53.650002,54872000.0,54732000.0,94326000.0,79400000.0,96520000.0,64.33809940000006,63.23120020000007,61.00190120000008,60.05230100000008,58.898800600000094,65.67740020000005,64.41890020000005,62.770099600000044,61.88660040000007,60.814000000000064,63.08399940000002,61.625399600000016,59.69369940000002,58.24449900000002,56.934899000000016,64.83060079999997,63.123599999999975,61.09149999999996,60.27679959999996,58.84889979999996,58148400.0,59575200.0,67564400.0,70516400.0,75970000.0,1306161.8026741128,-1452393.362371414,-9191501.89573036,-1854026.008231349,-13083306.353635907,55.903
304,442,2020-03-18,39.0,18.0,30.0,25.0,21.0,45.0,9.0,13.0,16.0,25.0,208.0,71.0,135.0,174.0,169.0,304,62.413502,56.131001,58.7495,54.480499,54.532001,62.8465,59.4375,60.720001,57.273499,56.299999,59.556999,55.4235,55.614498,53.354,52.455002,60.544998,55.577499,60.713501,53.650002,55.903,60.544998,55.577499,60.713501,53.650002,55.903,54732000.0,94326000.0,79400000.0,96520000.0,83194000.0,63.23120020000007,61.00190120000008,60.05230100000008,58.898800600000094,57.26130060000008,64.41890020000005,62.770099600000044,61.88660040000007,60.814000000000064,59.31549980000007,61.625399600000016,59.69369940000002,58.24449900000002,56.934899000000016,55.28079980000001,63.123599999999975,61.09149999999996,60.27679959999996,58.84889979999996,57.277799999999964,59575200.0,67564400.0,70516400.0,75970000.0,81634400.0,-1452393.362371414,-9191501.89573036,-1854026.008231349,-13083306.353635907,-9589626.78933692,54.559502
305,443,2020-03-19,18.0,30.0,25.0,21.0,24.0,9.0,13.0,16.0,25.0,22.0,71.0,135.0,174.0,169.0,167.0,305,56.131001,58.7495,54.480499,54.532001,52.997002,59.4375,60.720001,57.273499,56.299999,55.2495,55.4235,55.614498,53.354,52.455002,51.849998,55.577499,60.713501,53.650002,55.903,54.559502,55.577499,60.713501,53.650002,55.903,54.559502,94326000.0,79400000.0,96520000.0,83194000.0,93044000.0,61.00190120000008,60.05230100000008,58.898800600000094,57.26130060000008,55.37800060000009,62.770099600000044,61.88660040000007,60.814000000000064,59.31549980000007,57.796099800000064,59.69369940000002,58.24449900000002,56.934899000000016,55.28079980000001,53.739399600000006,61.09149999999996,60.27679959999996,58.84889979999996,57.277799999999964,56.08070079999995,67564400.0,70516400.0,75970000.0,81634400.0,89296800.0,-9191501.89573036,-1854026.008231349,-13083306.353635907,-9589626.78933692,-11825721.952601856,55.5835
306,444,2020-03-20,30.0,25.0,21.0,24.0,28.0,13.0,16.0,25.0,22.0,22.0,135.0,174.0,169.0,167.0,137.0,306,58.7495,54.480499,54.532001,52.997002,54.410999,60.720001,57.273499,56.299999,55.2495,57.630501,55.614498,53.354,52.455002,51.849998,52.7775,60.713501,53.650002,55.903,54.559502,55.5835,60.713501,53.650002,55.903,54.559502,55.5835,79400000.0,96520000.0,83194000.0,93044000.0,74064000.0,60.05230100000008,58.898800600000094,57.26130060000008,55.37800060000009,55.03400020000008,61.88660040000007,60.814000000000064,59.31549980000007,57.796099800000064,57.43470000000006,58.24449900000002,56.934899000000016,55.28079980000001,53.739399600000006,53.21019960000001,60.27679959999996,58.84889979999996,57.277799999999964,56.08070079999995,56.08190099999996,70516400.0,75970000.0,81634400.0,89296800.0,85244400.0,-1854026.008231349,-13083306.353635907,-9589626.78933692,-11825721.952601856,-10435654.501619626,53.4105
307,447,2020-03-23,24.0,28.0,32.0,14.0,14.0,22.0,22.0,29.0,9.0,13.0,167.0,137.0,153.0,71.0,72.0,307,54.480499,54.532001,52.997002,54.410999,56.544998,57.273499,56.299999,55.2495,57.630501,56.924,53.354,52.455002,51.849998,52.7775,53.105,53.650002,55.903,54.559502,55.5835,53.4105,53.650002,55.903,54.559502,55.5835,53.4105,96520000.0,83194000.0,93044000.0,74064000.0,82878000.0,58.898800600000094,57.26130060000008,55.37800060000009,55.03400020000008,54.593099800000076,60.814000000000064,59.31549980000007,57.796099800000064,57.43470000000006,56.67549980000005,56.934899000000016,55.28079980000001,53.739399600000006,53.21019960000001,52.70830000000001,58.84889979999996,57.277799999999964,56.08070079999995,56.08190099999996,54.621300799999965,75970000.0,81634400.0,89296800.0,85244400.0,85940000.0,-13083306.353635907,-9589626.78933692,-11825721.952601856,-10435654.501619626,-13675714.84326778,52.706501
308,448,2020-03-24,28.0,32.0,14.0,14.0,23.0,22.0,29.0,9.0,13.0,24.0,137.0,153.0,71.0,72.0,169.0,308,54.532001,52.997002,54.410999,56.544998,52.818501,56.299999,55.2495,57.630501,56.924,53.345501,52.455002,51.849998,52.7775,53.105,50.443501,55.903,54.559502,55.5835,53.4105,52.706501,55.903,54.559502,55.5835,53.4105,52.706501,83194000.0,93044000.0,74064000.0,82878000.0,83672000.0,57.26130060000008,55.37800060000009,55.03400020000008,54.593099800000076,54.260700200000095,59.31549980000007,57.796099800000064,57.43470000000006,56.67549980000005,55.889900200000035,55.28079980000001,53.739399600000006,53.21019960000001,52.70830000000001,52.12620020000001,57.277799999999964,56.08070079999995,56.08190099999996,54.621300799999965,54.432600599999965,81634400.0,89296800.0,85244400.0,85940000.0,83370400.0,-9589626.78933692,-11825721.952601856,-10435654.501619626,-13675714.84326778,-14778587.954884402,56.5005
309,449,2020-03-25,32.0,14.0,14.0,23.0,22.0,29.0,9.0,13.0,24.0,36.0,153.0,71.0,72.0,169.0,194.0,309,52.997002,54.410999,56.544998,52.818501,55.199001,55.2495,57.630501,56.924,53.345501,56.6665,51.849998,52.7775,53.105,50.443501,54.321499,54.559502,55.5835,53.4105,52.706501,56.5005,54.559502,55.5835,53.4105,52.706501,56.5005,93044000.0,74064000.0,82878000.0,83672000.0,72468000.0,55.37800060000009,55.03400020000008,54.593099800000076,54.260700200000095,54.3941002000001,57.796099800000064,57.43470000000006,56.67549980000005,55.889900200000035,55.96320040000004,53.739399600000006,53.21019960000001,52.70830000000001,52.12620020000001,52.49949960000002,56.08070079999995,56.08190099999996,54.621300799999965,54.432600599999965,54.55210059999993,89296800.0,85244400.0,85940000.0,83370400.0,81225200.0,-11825721.952601856,-10435654.501619626,-13675714.84326778,-14778587.954884402,-9562086.872181153,55.081001
310,450,2020-03-26,14.0,14.0,23.0,22.0,36.0,9.0,13.0,24.0,36.0,47.0,71.0,72.0,169.0,194.0,188.0,310,54.410999,56.544998,52.818501,55.199001,56.229,57.630501,56.924,53.345501,56.6665,57.308498,52.7775,53.105,50.443501,54.321499,54.150501,55.5835,53.4105,52.706501,56.5005,55.081001,55.5835,53.4105,52.706501,56.5005,55.081001,74064000.0,82878000.0,83672000.0,72468000.0,90324000.0,55.03400020000008,54.593099800000076,54.260700200000095,54.3941002000001,55.0404998000001,57.43470000000006,56.67549980000005,55.889900200000035,55.96320040000004,56.375000000000036,53.21019960000001,52.70830000000001,52.12620020000001,52.49949960000002,52.95960020000002,56.08190099999996,54.621300799999965,54.432600599999965,54.55210059999993,54.65640039999995,85244400.0,85940000.0,83370400.0,81225200.0,80681200.0,-10435654.501619626,-13675714.84326778,-14778587.954884402,-9562086.872181153,-11831355.77557139,58.146
